Cotista,Ano,Mes,Dia,Operação,Cheque,Cotas,Valor
"065470","2005","08","12","61",,9,188.1000
"095980","2005","08","15","61",,77,154.0000
"015950","2005","06","15","11","      ",14,35.0000
"016030","2005","08","15","11","      ",4,8.0000
"016070","2005","08","15","11","      ",2,4.0000
"016510","2005","12",,"11","      ",2,10.0000
"016540","2005","06","15","11","      ",15,37.5000
"016550","2005","08","15","11","      ",2,4.0000
"016930","2005","12",,"11","      ",4,20.0000
"016940","2005","12",,"11","      ",4,20.0000
"017160","2005","12",,"11","      ",2,10.0000
"017185","2005","12",,"11","      ",2,10.0000
"017190","2005","12",,"11","      ",2,10.0000
"017410","2005","12",,"11","      ",4,20.0000
"017660","2005","12",,"11","      ",2,10.0000
"017970","2005","06","15","11","      ",15,37.5000
"017980","2005","12",,"11","      ",2,10.0000
"018120","2005","12",,"11","      ",2,10.0000
"018170","2005","12",,"11","      ",2,10.0000
"018180","2005","12",,"11","      ",2,10.0000
"018250","2005","12",,"11","      ",2,10.0000
"018380","2005","12",,"11","      ",2,10.0000
"018400","2005","07",,"53","      ",4,0.1200
"018400","2005","08",,"11","      ",4,8.0000
"019550","2005","12",,"11","      ",2,10.0000
"019560","2005","12",,"11","      ",1,5.0000
"019590","2005","12",,"11","      ",9,45.0000
"019830","2005","06","15","11","      ",326,815.0000
"020070","2005","08","15","11","      ",4,8.0000
"020190","2005","12",,"11","      ",2,10.0000
"020215","2005","06","15","11","      ",750,1875.0000
"020340","2005","08","15","11","      ",257,514.0000
"020350","2005","08","15","11","      ",2,4.0000
"001780","2005","06","15","51","      ",29,72.5000
"000645","2005","10","15","11",,14,35.0000
"000645","2005","10","15","51",,14,35.0000
"001090","2006","01","15","11","      ",14,42.0000
"001090","2006","01","15","51","      ",14,42.0000
"020360","2005","12",,"11","      ",2,10.0000
"020650","2005","12",,"11","      ",2,10.0000
"020920","2005","12",,"11","      ",2,10.0000
"021020","2005","12",,"11","      ",2,10.0000
"021040","2005","06","15","11","      ",17,42.5000
"021100","2005","12",,"11","      ",2,10.0000
"021140","2005","06","15","11","      ",14,35.0000
"021470","2005","12",,"11","      ",2,10.0000
"021520","2005","08","15","11","      ",2,4.0000
"021580","2005","12",,"11","      ",2,10.0000
"021590","2005","06","15","11","      ",237,592.5000
"021870","2005","08","15","11","      ",14,28.0000
"022000","2005","12",,"11","      ",2,10.0000
"022020","2005","12",,"11","      ",2,10.0000
"022155","2005","12",,"11","      ",1,5.0000
"022305","2005","08","15","11","      ",4,8.0000
"022360","2005","12",,"11","      ",4,20.0000
"022535","2005","12",,"11","      ",1,5.0000
"022620","2005","12",,"11","      ",4,20.0000
"022980","2005","12",,"11","      ",4,20.0000
"023070","2005","12",,"11","      ",2,10.0000
"023460","2005","12",,"11","      ",1,5.0000
"023520","2005","08","15","11","      ",2,4.0000
"023570","2005","08","15","11","      ",4,8.0000
"023615","2005","08","15","11","      ",2,4.0000
"023640","2005","12",,"11","      ",2,10.0000
"023720","2005","12",,"11","      ",4,20.0000
"023890","2005","08","15","11","      ",2,4.0000
"023920","2005","12",,"11","      ",4,20.0000
"024140","2005","12",,"11","      ",2,10.0000
"024300","2005","06","15","11","      ",54,135.0000
"024540","2005","08","15","11","      ",2,4.0000
"024580","2005","12",,"11","      ",2,10.0000
"024590","2005","12",,"11","      ",2,10.0000
"024620","2005","12",,"11","      ",2,10.0000
"024680","2005","12",,"11","      ",2,10.0000
"024790","2005","11",,"11","      ",2,5.6000
"024845","2005","12",,"11","      ",2,10.0000
"024890","2005","12",,"11","      ",4,20.0000
"025040","2005","08","15","11","      ",2,4.0000
"025140","2005","06","15","11","      ",11,27.5000
"025230","2005","12",,"11","      ",4,20.0000
"028380","2007","08","7","61",,0,1657.5600
"025320","2005","12",,"11","      ",2,10.0000
"025330","2005","12",,"11","      ",2,10.0000
"025360","2005","12",,"11","      ",2,10.0000
"002390","2005","01",,"11","      ",2,6.0000
"001220","2006","01","15","11","      ",2,6.0000
"001250","2006","01","15","11","      ",14,42.0000
"001250","2006","01","15","51","      ",14,42.0000
"001256","2006","01","15","11","      ",2,6.0000
"025450","2005","12",,"11","      ",4,20.0000
"025470","2005","08","15","11","      ",2,4.0000
"025490","2005","06","15","51","      ",531,1302.9700
"025520","2005","12",,"11","      ",4,20.0000
"025550","2005","08","15","11","      ",4,8.0000
"025560","2005","08","15","11","      ",2,4.0000
"025700","2005","12",,"11","      ",2,10.0000
"025910","2005","12",,"11","      ",4,20.0000
"026170","2005","12",,"11","      ",7,35.0000
"026290","2005","08","15","11","      ",4,8.0000
"026300","2005","08","15","11","      ",2,4.0000
"026470","2005","12",,"11","      ",2,10.0000
"026660","2005","08","15","11","      ",4,8.0000
"026820","2005","12",,"11","      ",4,20.0000
"027005","2005","08","15","11","      ",4,8.0000
"027020","2005","06","15","11","      ",17,42.5000
"027050","2005","12",,"11","      ",7,35.0000
"027080","2005","06","15","71","      ",1294,424.2800
"027080","2005","07","15","11","      ",1294,2588.0000
"027490","2005","06","15","11","      ",14,35.0000
"028060","2005","12",,"11","      ",2,10.0000
"028130","2005","12",,"11","      ",2,10.0000
"028320","2005","12",,"11","      ",2,10.0000
"028380","2005","08","15","11","      ",7,14.0000
"028410","2005","12",,"11","      ",7,35.0000
"028430","2005","08","15","11","      ",14,28.0000
"028740","2005","12",,"11","      ",2,10.0000
"028820","2005","06","15","11","      ",259,647.5000
"028880","2005","12",,"11","      ",2,10.0000
"028901","2005","08","15","11","      ",2,4.0000
"028910","2005","08","15","11","      ",14,28.0000
"028980","2005","12",,"11","      ",2,10.0000
"029000","2005","08","15","11","      ",4,8.0000
"029090","2005","12",,"11","      ",2,10.0000
"029150","2005","08","15","11","      ",2,4.0000
"029330","2005","12",,"11","      ",4,20.0000
"029360","2005","12",,"11","      ",2,10.0000
"029530","2005","12",,"11","      ",2,10.0000
"029570","2005","08","15","11","      ",29,58.0000
"029670","2005","08","15","11","      ",2,4.0000
"029810","2005","12",,"11","      ",4,20.0000
"029850","2005","12",,"11","      ",2,10.0000
"002420","2005","06","15","51","      ",14,35.0000
"002910","2005","01",,"11","      ",4,12.0000
"002990","2005","09","15","11","      ",2,4.4000
"000645","2005","11","15","11",,14,39.2000
"001300","2006","01","15","11","      ",2,6.0000
"001765","2006","01","15","11","      ",7,21.0000
"029880","2005","12",,"11","      ",2,10.0000
"029940","2005","12",,"11","      ",2,10.0000
"030045","2005","06","15","11","      ",19,47.5000
"030220","2005","12",,"11","      ",6,30.0000
"030290","2005","08","15","11","      ",2,4.0000
"030310","2005","12",,"11","      ",2,10.0000
"030370","2005","12",,"11","      ",2,10.0000
"030450","2005","12",,"11","      ",2,10.0000
"030550","2005","08","15","11","      ",13,26.0000
"030750","2005","12",,"11","      ",4,20.0000
"030850","2005","08","15","11","      ",9,18.0000
"030905","2005","06","15","71","      ",1295,424.9600
"030905","2005","07","15","11","      ",1295,2590.0000
"030970","2005","08","15","11","      ",4,8.0000
"031090","2005","08","15","11","      ",4,8.0000
"031100","2005","12",,"11","      ",4,20.0000
"031180","2005","08","15","11","      ",2,4.0000
"031510","2005","08","15","11","      ",7,14.0000
"031530","2005","12",,"11","      ",9,45.0000
"031570","2005","08","15","11","      ",2,4.0000
"031580","2005","12",,"11","      ",4,20.0000
"031610","2005","12",,"11","      ",2,10.0000
"031660","2005","06","15","11","      ",14,35.0000
"032000","2005","12",,"11","      ",2,10.0000
"032110","2005","08","15","11","      ",4,8.0000
"032200","2005","12",,"11","      ",4,20.0000
"032240","2005","08",,"11","      ",4,8.0000
"032280","2005","12",,"11","      ",2,10.0000
"032290","2005","06","15","71","      ",14,0.5200
"032290","2005","07","15","11","      ",14,28.0000
"033020","2005","08","15","11","      ",2,4.0000
"033080","2005","12",,"11","      ",4,20.0000
"033120","2005","12",,"11","      ",4,20.0000
"033141","2005","12",,"11","      ",4,20.0000
"033250","2005","08","15","11","      ",2,4.0000
"033440","2005","12",,"11","      ",2,10.0000
"033460","2005","12",,"11","      ",2,10.0000
"033690","2005","12",,"11","      ",2,10.0000
"033805","2005","05","15","51","      ",445,1112.5000
"033810","2005","12",,"11","      ",4,20.0000
"033840","2005","06","15","71","      ",3646,2041.2800
"033840","2005","07","15","11","      ",3646,7292.0000
"033865","2005","12",,"11","      ",2,10.0000
"003260","2005","01",,"11","      ",4,12.0000
"003470","2005","01",,"11","      ",2,6.0000
"003560","2005","07","15","51","      ",1200,2205.3500
"003560","2005","07","15","71","      ",1200,194.6500
"000645","2005","11","15","51",,14,39.2000
"034150","2005","12",,"11","      ",4,20.0000
"034300","2005","12",,"11","      ",4,20.0000
"034370","2005","12",,"11","      ",2,10.0000
"034450","2005","08","15","11","      ",2,4.0000
"034610","2005","12",,"11","      ",2,10.0000
"035120","2005","06","15","11","      ",14,35.0000
"035150","2005","12",,"11","      ",4,20.0000
"035170","2005","12",,"11","      ",2,10.0000
"035610","2005","12",,"11","      ",2,10.0000
"035650","2005","12",,"11","      ",7,35.0000
"035830","2005","12",,"11","      ",2,10.0000
"035980","2005","08","15","11","      ",2,4.0000
"036015","2005","08","15","11","      ",4,8.0000
"036180","2005","12",,"11","      ",9,45.0000
"036220","2005","12",,"11","      ",2,10.0000
"036280","2005","08","15","11","      ",2,4.0000
"036310","2005","12",,"11","      ",2,10.0000
"036460","2005","08","15","11","      ",19,38.0000
"036580","2005","06","15","11","      ",259,647.5000
"037510","2005","06","15","11","      ",29,72.5000
"037730","2005","12",,"11","      ",2,10.0000
"038030","2005","12",,"11","      ",9,45.0000
"038210","2005","08","15","11","      ",7,14.0000
"038350","2005","12",,"11","      ",2,10.0000
"038400","2005","12",,"11","      ",7,35.0000
"038750","2005","12",,"11","      ",2,10.0000
"038800","2005","08","15","11","      ",2,4.0000
"038830","2005","06","15","11","      ",11,27.5000
"039000","2005","08","15","11","      ",2,4.0000
"039240","2005","12",,"11","      ",2,10.0000
"039380","2005","08","15","11","      ",6,12.0000
"039450","2005","06","15","71","      ",2573,1303.5900
"039450","2005","07","15","11","      ",2573,5146.0000
"039470","2005","06","15","11","      ",14,35.0000
"039500","2005","06","15","11","      ",14,35.0000
"039605","2005","12",,"11","      ",2,10.0000
"039770","2005","08","15","11","      ",4,8.0000
"039780","2005","12",,"11","      ",2,10.0000
"039880","2005","12",,"11","      ",4,20.0000
"039895","2005","08","15","11","      ",1,2.0000
"003870","2005","06","15","51","      ",17,42.5000
"004050","2005","06","15","51","      ",14,35.0000
"004310","2005","01",,"11","      ",2,6.0000
"004530","2005","09","15","11","      ",2,4.4000
"004620","2005","01",,"11","      ",2,6.0000
"000465","2005","10","15","11","      ",2,5.0000
"000560","2005","10","15","11","      ",2,5.0000
"000645","2005","12","15","11",,14,70.0000
"039960","2005","12",,"11","      ",4,20.0000
"039990","2005","12",,"11","      ",2,10.0000
"040110","2005","12",,"11","      ",2,10.0000
"040140","2005","06","15","11","      ",12,30.0000
"040190","2005","08","15","11","      ",2,4.0000
"040210","2005","12",,"11","      ",2,10.0000
"040660","2005","08","15","11","      ",9,18.0000
"040700","2005","12",,"11","      ",2,10.0000
"041200","2005","12",,"11","      ",7,35.0000
"041240","2005","06","15","11","      ",11,27.5000
"041310","2005","08","15","11","      ",9,18.0000
"041340","2005","08","15","11","      ",2,4.0000
"041410","2005","12",,"11","      ",2,10.0000
"041610","2005","08","15","11","      ",2,4.0000
"041750","2005","08","15","11","      ",2,4.0000
"041985","2005","06","15","71","      ",3660,2050.9000
"041985","2005","07","15","11","      ",3660,7320.0000
"042050","2005","08","15","11","      ",2,4.0000
"042275","2005","08",,"11","      ",6,12.0000
"042340","2005","12",,"11","      ",2,10.0000
"042490","2005","08","15","11","      ",2,4.0000
"042520","2005","12",,"11","      ",2,10.0000
"042630","2005","08","15","11","      ",2,4.0000
"042910","2005","08","15","11","      ",2,4.0000
"042970","2005","08","15","11","      ",2,4.0000
"043050","2005","12",,"11","      ",4,20.0000
"043470","2005","12",,"11","      ",2,10.0000
"043580","2005","08","15","11","      ",9,18.0000
"043720","2005","08","15","11","      ",2,4.0000
"044080","2005","08","15","11","      ",4,8.0000
"044270","2005","08","15","11","      ",2,4.0000
"044390","2005","06","15","11","      ",29,72.5000
"044450","2005","12",,"11","      ",2,10.0000
"044500","2005","06",,"11","      ",2,5.0000
"044520","2005","10",,"11","      ",2,5.0000
"044597","2005","12",,"11","      ",4,20.0000
"044670","2005","08","15","11","      ",4,8.0000
"045460","2005","08","15","11","      ",2,4.0000
"045520","2005","08","15","11","      ",2,4.0000
"045550","2005","12",,"11","      ",2,10.0000
"045620","2005","06","15","11","      ",14,35.0000
"045980","2005","12",,"11","      ",4,20.0000
"046330","2005","12",,"11","      ",2,10.0000
"004660","2005","01","15","71","      ",95,3.9900
"004670","2005","01",,"11","      ",4,12.0000
"004870","2005","09","15","11","      ",2,4.4000
"000645","2005","07","15","11","      ",14,28.0000
"001780","2006","01","15","11","      ",29,87.0000
"046580","2005","08","15","11","      ",4,8.0000
"046710","2005","08","15","11","      ",29,58.0000
"046910","2005","12",,"11","      ",2,10.0000
"047081","2005","12",,"11","      ",3,15.0000
"047341","2005","08","15","11","      ",2,4.0000
"047510","2005","08","15","11","      ",4,8.0000
"047640","2005","06","15","11","      ",62,155.0000
"047740","2005","12",,"11","      ",9,45.0000
"047905","2005","12",,"11","      ",2,10.0000
"048110","2005","08","15","11","      ",14,28.0000
"048130","2005","06","15","11","      ",13,32.5000
"048360","2005","08","15","11","      ",2,4.0000
"048600","2005","12",,"11","      ",2,10.0000
"048845","2005","12",,"11","      ",4,20.0000
"048881","2005","12",,"11","      ",2,10.0000
"048960","2005","08","15","11","      ",2,4.0000
"049380","2005","12",,"11","      ",4,20.0000
"049575","2005","04",,"11","      ",10,25.0000
"049700","2005","12",,"11","      ",2,10.0000
"049860","2005","08","15","11","      ",2,4.0000
"049980","2005","08","15","11","      ",2,4.0000
"050257","2005","08",,"11","      ",2,4.0000
"050330","2005","12",,"11","      ",2,10.0000
"050490","2005","12",,"11","      ",2,10.0000
"050595","2005","12",,"11","      ",4,20.0000
"050610","2005","12",,"11","      ",1,5.0000
"050666","2005","06","15","11","      ",75,187.5000
"050905","2005","08","15","11","      ",4,8.0000
"050990","2005","08","15","11","      ",2,4.0000
"051140","2005","12",,"11","      ",2,10.0000
"051250","2005","12",,"11","      ",4,20.0000
