Numero,Situação,Cotista,Cotas,Data_Aquis,Mes_Transf,Ano_Transf,Cotista2
"A300299","A","085880",1,"10/01/88 00:00:00","10","1985",
"A300300","A","015300",1,"10/01/88 00:00:00","02","2002",
"A300301","A","078780",1,"10/01/88 00:00:00","09","1995",
"A300302","A","086980",1,"10/01/88 00:00:00","10","1985",
"A300303","A","087440",1,"10/01/88 00:00:00","10","1985",
"A300305","A","087560",1,"10/01/88 00:00:00","12","2000",
"A300307","A","028820",1,"10/01/88 00:00:00","06","1997",
"A300309","A","078780",1,"01/01/88 00:00:00","10","1985",
"A300310","A","087560",1,"12/01/88 00:00:00","12","2000",
"A300311","A","020215",1,"10/01/88 00:00:00","01","2004",
"A300314","A","061630",1,"10/01/88 00:00:00","10","1985",
"A300316","A","020215",1,"10/01/88 00:00:00","08","2004",
"A300318","A","095840",1,"10/01/88 00:00:00","10","1985",
"A300319","A","095960",1,"10/01/88 00:00:00","10","1985",
"A300320","A","087560",1,"10/01/88 00:00:00","12","2000",
"A300323","A","060410",1,"10/01/88 00:00:00","10","1985",
"A300325","A","097400",1,"10/01/88 00:00:00","10","1985",
"A300326","A","097550",1,"10/01/88 00:00:00","10","1985",
"A300327","T","097730",1,"10/01/88 00:00:00","05","2006","020215"
"A300330","A","070415",1,"10/01/88 00:00:00","10","1985",
"A300331","A","079310",1,"06/01/89 00:00:00","10","1985",
"A300334","A","061630",1,"08/01/89 00:00:00","10","1985",
"A300338","A","061630",1,"10/01/89 00:00:00","10","1985",
"A300340","A","087560",1,"10/01/89 00:00:00","12","2000",
"A300343","A","087560",1,"12/01/89 00:00:00","12","2000",
"A300344","A","087560",1,"12/01/89 00:00:00","12","2000",
"A300345","A","061630",1,"12/01/89 00:00:00","10","1985",
"A300346","A","057290",1,"01/01/90 00:00:00","10","1985",
"A300348","A","013921",1,"01/01/90 00:00:00","10","1985",
"A300349","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300353","A","020215",1,"05/01/89 00:00:00","12","2003",
"A300355","A","038830",1,"05/01/89 00:00:00","10","1985",
"A300358","A","020215",1,"05/01/89 00:00:00","08","2003",
"A300359","A","052205",1,"05/01/89 00:00:00","10","1985",
"A300360","A","052205",1,"05/01/89 00:00:00","10","1985",
"A300361","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300364","A","061630",1,"05/01/89 00:00:00","10","1985",
"A300373","A","061630",1,"05/01/89 00:00:00","10","1985",
"A300375","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300376","A","056810",1,"05/01/89 00:00:00","10","1985",
"A300380","A","051660",1,"05/01/89 00:00:00","10","1985",
"A300383","A","060505",1,"05/01/89 00:00:00","03","2002",
"A300384","A","078300",1,"05/01/89 00:00:00","10","1985",
"A300386","A","004660",1,"05/01/89 00:00:00","10","1985",
"A300389","A","079310",1,"05/01/89 00:00:00","10","1985",
"A300390","A","092888",1,"05/01/89 00:00:00","11","1995",
"A300391","A","047640",1,"05/01/89 00:00:00","10","1985",
"A300392","A","070905",1,"05/01/89 00:00:00","05","2000",
"A300393","A","072460",1,"05/01/89 00:00:00","10","1985",
"A300394","A","091480",1,"05/01/89 00:00:00","10","1985",
"A300397","A","085540",1,"05/01/89 00:00:00","10","2002",
"A300398","A","070450",1,"05/01/89 00:00:00","05","2000",
"A300399","T","049575",1,"05/01/89 00:00:00","11","2005","025490"
"A300401","A","064260",1,"05/01/89 00:00:00","06","1998",
"A300407","T","017880",1,"05/01/89 00:00:00","02","2006","070300"
"A300411","A","025490",1,"05/01/89 00:00:00","10","1985",
"A300412","A","066880",1,"05/01/89 00:00:00","06","2000",
"A300420","A","019830",1,"05/01/89 00:00:00","10","1985",
"A300421","A","080675",1,"05/01/89 00:00:00","10","1985",
"A300422","A","097100",1,"05/01/89 00:00:00","10","1985",
"A300423","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300424","A","060410",1,"05/01/89 00:00:00","10","1985",
"A300425","A","017970",1,"05/01/89 00:00:00","10","1996",
"A300426","A","087560",1,"06/01/89 00:00:00","12","2000",
"A300428","A","001780",1,"05/01/89 00:00:00","10","1985",
"A300429","A","013921",1,"12/01/89 00:00:00","10","1985",
"A300430","T","003231",1,"05/01/89 00:00:00","02","2006","020215"
"A300433","A","080675",1,"05/01/89 00:00:00","10","1985",
"A300436","A","070415",1,"05/01/89 00:00:00","05","2000",
"A300440","A","070415",1,"05/01/89 00:00:00","10","1985",
"A300441","A","029570",1,"05/01/89 00:00:00","10","1985",
"A300447","A","037510",1,"05/01/89 00:00:00","10","1985",
"A300448","A","020215",1,"05/01/89 00:00:00","03","2004",
"A300450","A","044390",1,"05/01/89 00:00:00","10","1985",
"A300451","T","046710",1,"05/01/89 00:00:00","07","2007","020340"
"A300454","A","028820",1,"05/01/89 00:00:00","06","1997",
"A300455","A","057790",1,"05/01/89 00:00:00","10","1985",
"A300456","A","087560",1,"06/01/89 00:00:00","12","2000",
"A300457","A","093820",1,"05/01/89 00:00:00","11","1999",
"A300459","A","065930",1,"05/01/89 00:00:00","10","1985",
"A300462","A","061630",1,"05/01/89 00:00:00","10","1985",
"A300463","A","071010",1,"05/01/89 00:00:00","10","1985",
"A300464","T","072180",1,"05/01/89 00:00:00","02","2007","064470"
"A300465","A","020215",1,"05/01/89 00:00:00","12","2003",
"A300466","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300467","A","075570",1,"05/01/89 00:00:00","10","1985",
"A300468","A","082070",1,"05/01/89 00:00:00","10","1985",
"A300471","A","085540",1,"05/01/89 00:00:00","07","2004",
"A300472","A","090860",1,"05/01/89 00:00:00","10","1985",
"A300474","A","020215",1,"05/01/89 00:00:00","06","2003",
"A300476","A","020215",1,"05/01/89 00:00:00","07","2003",
"A300477","A","074570",1,"05/01/89 00:00:00","01","1999",
"A300480","A","052205",1,"05/01/89 00:00:00","10","1985",
"A300481","A","087560",1,"10/01/89 00:00:00","12","2000",
"A300485","T","039540",1,"05/01/89 00:00:00","05","2006","020215"
"A300488","A","085540",1,"05/01/89 00:00:00","03","2002",
"A300489","A","078300",1,"05/01/89 00:00:00","10","1985",
"A300490","A","025490",1,"05/01/89 00:00:00","11","1998",
"A300492","A","078730",1,"05/01/89 00:00:00","10","1985",
"A300493","A","079310",1,"05/01/89 00:00:00","10","1985",
"A300494","A","091050",1,"05/01/89 00:00:00","10","1985",
"A300497","R","020215",1,"05/01/89 00:00:00","03","2002",
"A300499","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300501","A","020215",1,"05/01/89 00:00:00","07","2002",
"A300503","A","020215",1,"05/01/89 00:00:00","06","2002",
"A300509","A","013921",1,"05/01/89 00:00:00","10","1985",
"A300510","A","030045",1,"05/01/89 00:00:00","10","1985",
"A300511","T","036460",1,"05/01/89 00:00:00","07","2007","020340"
"A300514","A","020215",1,"05/01/89 00:00:00","03","2002",
"A300515","A","053902",1,"05/01/89 00:00:00","10","1985",
"A300517","A","025490",1,"05/01/89 00:00:00","08","2001",
"A300518","A","020215",1,"05/01/89 00:00:00","04","2003",
"A300519","A","025490",1,"05/01/89 00:00:00","01","1998",
"A300523","A","061630",1,"12/01/89 00:00:00","10","1985",
"A300527","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300528","A","025490",1,"05/01/89 00:00:00","08","1998",
"A300529","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300530","A","003870",1,"05/01/89 00:00:00","10","1985",
"A300531","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300532","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300534","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300538","A","012470",1,"05/01/89 00:00:00","10","1985",
"A300541","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300544","A","021040",1,"05/01/89 00:00:00","10","1985",
"A300545","A","066880",1,"05/01/89 00:00:00","06","2000",
"A300546","A","079310",1,"05/01/89 00:00:00","10","1985",
"A300548","A","027020",1,"05/01/89 00:00:00","10","1985",
"A300549","A","025490",1,"05/01/89 00:00:00","12","1997",
"A300550","A","053505",1,"05/01/89 00:00:00","03","1996",
"A300551","A","025490",1,"05/01/89 00:00:00","11","2002",
"A300552","A","020215",1,"05/01/89 00:00:00","11","2003",
"A300553","T","039180",1,"05/01/89 00:00:00","02","2006","020215"
"A300554","T","039895",1,"05/01/89 00:00:00","07","2007","020340"
"A300555","A","061630",1,"12/01/89 00:00:00","10","1985",
"A300558","A","015300",1,"05/01/89 00:00:00","02","2002",
"A300559","A","057670",1,"05/01/89 00:00:00","10","1985",
"A300560","A","062330",1,"05/01/89 00:00:00","10","1985",
"A300561","A","064815",1,"05/01/89 00:00:00","10","1985",
"A300563","A","080675",1,"05/01/89 00:00:00","10","1985",
"A300564","A","068200",1,"05/01/89 00:00:00","10","1985",
"A300567","A","025490",1,"05/01/89 00:00:00","03","1998",
"A300571","A","081260",1,"05/01/89 00:00:00","10","1985",
"A300572","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300574","A","095290",1,"05/01/89 00:00:00","10","1985",
"A300575","T","096240",1,"05/01/89 00:00:00","07","2007","020340"
"A300579","A","079310",1,"05/01/89 00:00:00","10","1985",
"A300581","T","080680",1,"05/01/89 00:00:00","04","2005","080675"
"A300583","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300586","A","087560",1,"05/01/89 00:00:00","12","2000",
"A300588","A","080675",1,"05/01/89 00:00:00","10","1985",
"A300589","A","080675",1,"05/01/89 00:00:00","10","1985",
"A300590","A","051810",1,"05/01/89 00:00:00","10","1985",
"A300591","A","079310",1,"05/01/89 00:00:00","10","1985",
"A300599","A","068325",1,"03/01/87 00:00:00","05","2000",
"A300600","A","082630",1,"03/01/87 00:00:00","10","1985",
"A300602","A","068200",1,"06/01/92 00:00:00","05","2000",
"A300603","A","078780",1,"06/01/92 00:00:00","07","1997",
"A300611","A","067560",1,"06/01/92 00:00:00","05","2000",
"A300613","A","013000",1,"06/01/92 00:00:00","06","1992",
"A300614","A","025490",1,"06/01/92 00:00:00","04","1999",
"A300615","A","025490",1,"06/01/92 00:00:00","09","2000",
"A300617","A","019830",1,"06/01/92 00:00:00","06","1992",
"A300618","A","065370",1,"06/01/92 00:00:00","11","2003",
"A300619","A","020215",1,"06/01/92 00:00:00","04","2003",
"A300620","A","065370",1,"06/01/92 00:00:00","03","2002",
"A300621","A","065280",1,"06/01/92 00:00:00","05","2000",
"A300626","A","026170",1,"06/01/92 00:00:00","06","1992",
"A300630","A","033805",1,"06/01/92 00:00:00","11","1999",
"A300635","T","038210",1,"06/01/92 00:00:00","07","2007","020340"
"A300636","A","033805",1,"06/01/92 00:00:00","09","1998",
"A300638","A","028820",1,"06/01/92 00:00:00","06","1997",
"A300640","A","064815",1,"06/01/92 00:00:00","05","2000",
"A300641","A","033805",1,"06/01/92 00:00:00","01","2000",
"A300643","A","062330",1,"06/01/92 00:00:00","05","2000",
"A300644","A","061975",1,"06/01/92 00:00:00","05","2000",
"A300645","A","025490",1,"06/01/92 00:00:00","08","2001",
"A300647","T","059350",1,"06/01/92 00:00:00","07","2007","020340"
"A300649","T","028760",1,"06/01/92 00:00:00","02","2006","020215"
"A300650","A","024300",1,"06/01/92 00:00:00","06","1992",
"A300653","A","058980",1,"06/01/92 00:00:00","05","2000",
"A300654","A","058940",1,"06/01/92 00:00:00","05","2000",
"A300655","A","033805",1,"06/01/92 00:00:00","11","1999",
"A300656","A","058415",1,"06/01/92 00:00:00","05","2000",
"A300658","A","020215",1,"06/01/92 00:00:00","02","2003",
"A300659","A","057670",1,"06/01/92 00:00:00","05","2000",
"A300665","A","056810",1,"06/01/92 00:00:00","05","2000",
"A300666","A","056340",1,"06/01/92 00:00:00","05","2000",
"A300667","A","025490",1,"06/01/92 00:00:00","03","1998",
"A300668","A","087560",1,"06/01/92 00:00:00","12","2000",
"A300669","A","085540",1,"06/01/92 00:00:00","03","2002",
"A300670","T","063150",1,"06/01/92 00:00:00","05","2006","020215"
"A300671","A","020215",1,"06/01/92 00:00:00","08","2003",
"A300672","A","088020",1,"06/01/92 00:00:00","06","1992",
"A300673","A","087560",1,"06/01/92 00:00:00","12","2000",
"A300674","A","053902",1,"06/01/92 00:00:00","05","2000",
"A300675","A","053900",1,"06/01/92 00:00:00","05","2000",
"A300676","A","020215",1,"06/01/92 00:00:00","04","2003",
"A300678","A","080675",1,"06/01/92 00:00:00","06","1992",
"A300679","A","053505",1,"06/01/92 00:00:00","05","2000",
"A300681","A","051960",1,"06/01/92 00:00:00","05","2000",
"A300682","A","051810",1,"06/01/92 00:00:00","05","2000",
"A300683","A","051660",1,"06/01/92 00:00:00","05","2000",
"A300685","A","050666",1,"06/01/92 00:00:00","05","2000",
"A300687","A","020215",1,"06/01/92 00:00:00","03","2002",
"A300688","A","020215",1,"06/01/92 00:00:00","08","2002",
"A300690","A","020215",1,"06/01/92 00:00:00","06","2002",
"A300691","A","020215",1,"06/01/92 00:00:00","04","2003",
"A300692","T","030850",1,"06/01/92 00:00:00","07","2007","020340"
"A300693","A","048110",1,"06/01/92 00:00:00","05","2000",
"A300696","A","025490",1,"06/01/92 00:00:00","10","2000",
"A300697","A","020215",1,"06/01/92 00:00:00","09","2004",
"A300698","A","061630",1,"06/01/92 00:00:00","06","1992",
"A300699","A","020215",1,"06/01/92 00:00:00","05","2002",
"A300700","A","045620",1,"06/01/92 00:00:00","05","2000",
"A300701","A","065170",1,"06/01/92 00:00:00","06","2001",
"A300702","T","039540",1,"06/01/92 00:00:00","05","2006","020215"
"A300705","A","061630",1,"06/01/92 00:00:00","06","1992",
"A300706","A","039500",1,"06/01/92 00:00:00","05","2000",
"A300708","A","039470",1,"06/01/92 00:00:00","05","2000",
"A300710","A","079309",1,"06/01/92 00:00:00","06","1992",
"A300711","T","039180",1,"06/01/92 00:00:00","02","2006","020215"
"A300712","A","036580",1,"06/01/92 00:00:00","05","2000",
"A300713","T","036460",1,"06/01/92 00:00:00","07","2007","020340"
"A300715","A","035120",1,"06/01/92 00:00:00","05","2000",
"A300717","T","094180",1,"06/01/92 00:00:00","07","2007","020340"
"A300719","A","020215",1,"06/01/92 00:00:00","04","2003",
"A300720","T","059350",1,"06/01/92 00:00:00","07","2007","020340"
"A300722","A","032290",1,"06/01/92 00:00:00","05","2000",
"A300723","T","031950",1,"06/01/92 00:00:00","01","2006","061990"
"A300726","A","025490",1,"06/01/92 00:00:00","01","1999",
"A300727","A","025490",1,"06/01/92 00:00:00","08","1998",
"A300728","A","020215",1,"06/01/92 00:00:00","11","2003",
"A300729","A","028820",1,"06/01/92 00:00:00","07","1997",
"A300731","A","087560",1,"06/01/92 00:00:00","12","2000",
"A300732","A","080675",1,"06/01/92 00:00:00","06","1992",
"A300733","A","031660",1,"06/01/92 00:00:00","05","2000",
"A300734","A","015950",1,"06/01/92 00:00:00","06","1992",
"A300736","A","025490",1,"06/01/92 00:00:00","11","2002",
"A300737","A","020215",1,"06/01/92 00:00:00","05","2003",
"A300738","A","020215",1,"06/01/92 00:00:00","07","2003",
"A300740","A","019830",1,"06/01/92 00:00:00","06","1992",
"A300741","A","030045",1,"06/01/92 00:00:00","05","2000",
"A300743","T","028910",1,"06/01/92 00:00:00","07","2007","020340"
"A300745","A","028820",1,"06/01/92 00:00:00","05","2000",
"A300747","A","013921",1,"06/01/92 00:00:00","06","1992",
"A300750","T","028430",1,"06/01/92 00:00:00","07","2007","020340"
"A300752","T","027490",1,"06/01/92 00:00:00","11","2006","020215"
"A300753","A","027020",1,"06/01/92 00:00:00","05","2000",
"A300755","A","021870",1,"06/01/92 00:00:00","05","2000",
"A300756","A","021590",1,"06/01/92 00:00:00","05","2000",
"A300757","A","080675",1,"06/01/92 00:00:00","06","1992",
"A300758","A","087560",1,"06/01/92 00:00:00","12","2000",
"A300759","A","025490",1,"06/01/92 00:00:00","01","1999",
"A300760","A","020215",1,"06/01/92 00:00:00","07","2003",
"A300761","A","021140",1,"06/01/92 00:00:00","05","2000",
"A300762","A","021040",1,"06/01/92 00:00:00","05","2000",
"A300763","A","020215",1,"06/01/92 00:00:00","05","2003",
"A300765","A","025490",1,"06/01/92 00:00:00","01","1999",
"A300766","A","045620",1,"06/01/92 00:00:00","06","1992",
"A300770","A","020215",1,"06/01/92 00:00:00","01","2004",
"A300771","A","020215",1,"06/01/92 00:00:00","05","2003",
"A300772","A","017970",1,"06/01/92 00:00:00","05","2000",
"A300775","T","017880",1,"06/01/92 00:00:00","02","2006","070300"
"A300779","A","016540",1,"06/01/92 00:00:00","05","2000",
"A300782","A","015950",1,"06/01/92 00:00:00","05","2000",
"A300784","A","014995",1,"06/01/92 00:00:00","05","2000",
"A300785","A","025490",1,"06/01/92 00:00:00","07","1998",
"A300786","A","014300",1,"06/01/92 00:00:00","05","2000",
"A300788","T","073380",1,"06/01/92 00:00:00","07","2007","020340"
"A300790","A","013910",1,"06/01/92 00:00:00","05","2000",
"A300791","A","085540",1,"06/01/92 00:00:00","10","2002",
"A300792","A","033805",1,"06/01/92 00:00:00","10","1997",
"A300795","A","024300",1,"06/01/92 00:00:00","06","1992",
"A300797","A","080210",1,"06/01/92 00:00:00","06","1992",
"A300799","A","012470",1,"06/01/92 00:00:00","05","2000",
"A300800","T","080590",1,"06/01/92 00:00:00","05","2006","020215"
"A300802","A","020215",1,"06/01/92 00:00:00","06","2002",
"A300803","A","009870",1,"06/01/92 00:00:00","05","2000",
"A300804","A","090510",1,"06/01/92 00:00:00","06","1992",
"A300805","A","079310",1,"06/01/92 00:00:00","11","1996",
"A300808","A","027080",1,"06/01/92 00:00:00","01","2001",
"A300809","A","025490",1,"06/01/92 00:00:00","07","1996",
"A300810","A","005670",1,"06/01/92 00:00:00","05","2000",
"A300811","T","080680",1,"06/01/92 00:00:00","04","2005","080675"
"A300817","A","019830",1,"06/01/92 00:00:00","10","1998",
"A300818","A","020215",1,"06/01/92 00:00:00","07","2002",
"A300819","A","094090",1,"06/01/92 00:00:00","06","1992",
"A300820","T","059350",1,"06/01/92 00:00:00","07","2007","020340"
"A300823","A","004660",1,"06/01/92 00:00:00","05","2000",
"A300824","T","080680",1,"06/01/92 00:00:00","04","2005","080675"
"A300829","T","080840",1,"06/01/92 00:00:00","07","2007","020340"
"A300830","A","019830",1,"06/01/92 00:00:00","10","1998",
"A300831","A","004050",1,"06/01/92 00:00:00","05","2000",
"A300832","A","094090",1,"06/01/92 00:00:00","06","1992",
"A300834","A","025490",1,"06/01/92 00:00:00","01","2000",
"A300835","A","003870",1,"06/01/92 00:00:00","05","2000",
"A300837","T","002420",1,"06/01/92 00:00:00","04","2007","041985"
"A300838","A","070905",1,"06/01/92 00:00:00","04","1997",
"A300839","A","070860",1,"06/01/92 00:00:00","06","1992",
"A300841","T","080940",1,"06/01/92 00:00:00","07","2007","020340"
"A300844","T","049575",1,"06/01/92 00:00:00","11","2005","025490"
"A300845","A","064715",1,"06/01/92 00:00:00","08","2000",
"A300846","T","063150",1,"06/01/92 00:00:00","05","2006","020215"
"A300847","T","063150",1,"06/01/92 00:00:00","05","2006","020215"
"A300848","T","063150",1,"06/01/92 00:00:00","05","2006","020215"
"A300853","A","001250",1,"12/01/88 00:00:00","05","2000",
"A300854","A","025490",1,"12/01/88 00:00:00","08","1996",
"A300858","A","001090",1,"12/01/88 00:00:00","05","2000",
"A300859","A","020215",1,"12/01/88 00:00:00","02","2003",
"A300860","A","000645",1,"12/01/88 00:00:00","05","2000",
"A300861","A","000030",1,"12/01/88 00:00:00","05","2000",
"A300863","T","044010",1,"12/01/88 00:00:00","02","2006","020215"
"A300871","A","041985",1,"12/01/81 00:00:00","12","1981",
"B000051","A","020340",2,"09/01/66 00:00:00","05","2000",
"B000052","A","078780",2,"09/01/66 00:00:00","10","1985",
"B000053","A","000030",2,"10/01/87 00:00:00","10","1985",
"B000054","A","039470",2,"09/01/66 00:00:00","10","1985",
"B000067","A","079310",2,"08/01/87 00:00:00","10","1985",
