Compactado,Cotista,Numero,Data,Cotas
"Z100200","085541","B103652","06/29/99 00:00:00",2
"Z100064","091286","B103652","12/10/99 00:00:00",2
"Z100027","039450","B103653","07/02/97 00:00:00",2
"Z200002","085540","B103658","12/23/99 00:00:00",2
"Z100030","091285","B103662","07/02/97 00:00:00",2
"Z100027","039450","B103682","07/02/97 00:00:00",2
"Z100200","085541","B103684","06/29/99 00:00:00",2
"Z100064","091286","B103684","12/10/99 00:00:00",2
"Z100027","039450","B103692","07/02/97 00:00:00",2
"Z100027","039450","B103697","07/02/97 00:00:00",2
"Z100027","039450","B103698","07/02/97 00:00:00",2
"Z100027","039450","B103699","07/02/97 00:00:00",2
"Z100030","091285","B103700","07/02/97 00:00:00",2
"Z100030","091285","B103703","07/02/97 00:00:00",2
"Z100200","085541","B103704","06/29/99 00:00:00",2
"Z100064","091286","B103704","12/10/99 00:00:00",2
"Z100027","039450","B103705","07/02/97 00:00:00",2
"Z100200","085541","B103707","06/29/99 00:00:00",2
"Z100064","091286","B103707","12/10/99 00:00:00",2
"Z100046","066811","B103708","11/20/98 00:00:00",2
"Z100016","079510","B103710","06/01/95 00:00:00",2
"Z100030","091285","B103715","07/02/97 00:00:00",2
"Z100027","039450","B103718","07/02/97 00:00:00",2
"Z100027","039450","B103719","07/02/97 00:00:00",2
"Z100027","039450","B103720","07/02/97 00:00:00",2
"Z100027","039450","B103721","07/02/97 00:00:00",2
"Z100001","041985","B103725","05/08/95 00:00:00",2
"Z100200","085541","B103726","06/29/99 00:00:00",2
"Z100064","091286","B103726","12/10/99 00:00:00",2
"Z100001","041985","B103727","05/08/95 00:00:00",2
"Z100001","041985","B103733","05/08/95 00:00:00",2
"Z100200","085541","B103738","06/29/99 00:00:00",2
"Z100064","091286","B103738","12/10/99 00:00:00",2
"Z100031","085540","B103740","07/02/97 00:00:00",2
"Z200002","085540","B103745","12/23/99 00:00:00",2
"Z100001","041985","B103747","05/08/95 00:00:00",2
"Z100007","041985","B103748","02/26/99 00:00:00",2
"Z100027","039450","B103750","07/02/97 00:00:00",2
"Z100027","039450","B103751","07/02/97 00:00:00",2
"Z100001","041985","B103752","05/08/95 00:00:00",2
"Z100200","085541","B103753","06/29/99 00:00:00",2
"Z100064","091286","B103753","12/10/99 00:00:00",2
"Z100016","079510","B103756","06/01/95 00:00:00",2
"Z100016","079510","B103757","06/01/95 00:00:00",2
"Z100200","085541","B103769","06/29/99 00:00:00",2
"Z100064","091286","B103769","12/10/99 00:00:00",2
"Z100001","041985","B103775","05/08/95 00:00:00",2
"Z100200","085541","B103786","06/29/99 00:00:00",2
"Z100064","091286","B103786","12/10/99 00:00:00",2
"Z100200","085541","B103787","06/29/99 00:00:00",2
"Z100064","091286","B103787","12/10/99 00:00:00",2
"Z100001","041985","B103788","05/08/95 00:00:00",2
"Z100001","041985","B103789","05/08/95 00:00:00",2
"Z100001","041985","B103793","05/08/95 00:00:00",2
"Z100001","041985","B103798","05/08/95 00:00:00",2
"Z100200","085541","B103800","06/29/99 00:00:00",2
"Z100064","091286","B103800","12/10/99 00:00:00",2
"Z100001","041985","B103808","05/08/95 00:00:00",2
"Z100001","041985","B103810","05/08/95 00:00:00",2
"Z100001","041985","B103816","05/08/95 00:00:00",2
"Z100200","085541","B103819","06/29/99 00:00:00",2
"Z100064","091286","B103819","12/10/99 00:00:00",2
"Z100001","041985","B103821","05/08/95 00:00:00",2
"Z100001","041985","B103822","05/08/95 00:00:00",2
"Z100001","041985","B103823","05/08/95 00:00:00",2
"Z100008","019076","B103825","05/08/95 00:00:00",2
"Z200003","085541","B103836","12/23/99 00:00:00",2
"Z100001","041985","B103838","05/08/95 00:00:00",2
"Z200002","085540","B103840","12/23/99 00:00:00",2
"Z200002","085540","B103841","12/23/99 00:00:00",2
"Z100001","041985","B103842","05/08/95 00:00:00",2
"Z100001","041985","B103844","05/08/95 00:00:00",2
"Z100001","041985","B103845","05/08/95 00:00:00",2
"Z100030","091285","B103847","07/02/97 00:00:00",2
"Z100005","079511","B103849","06/01/95 00:00:00",2
"Z100027","039450","B103853","07/02/97 00:00:00",2
"Z100027","039450","B103854","07/02/97 00:00:00",2
"Z100029","036580","B103855","07/02/97 00:00:00",2
"Z100030","091285","B103860","07/02/97 00:00:00",2
"Z100001","041985","B103862","05/08/95 00:00:00",2
"Z100030","091285","B103863","07/02/97 00:00:00",2
"Z100030","091285","B103864","07/02/97 00:00:00",2
"Z100005","079511","B103866","06/01/95 00:00:00",2
"Z100005","079511","B103867","06/01/95 00:00:00",2
